
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787714043960 ;MG ;BARBACENA ;IPANEMA ;AVENIDA HELENA AGUIAR DE FIGUEIREDO, N. 770, Apto 204, BL 02 PAV 02 ;195.274,20;184.000,00;0.00;Apartamento, 116.51 de área total, 45.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714043960
 1787701842070 ;MG ;BARBACENA ;IPANEMA ;AVENIDA HELENA AGUIAR DE FIGUEIREDO, N. 770, Apto 202, BL 10 PAV 02 ;196.272,38;184.000,00;0.00;Apartamento, 116.51 de área total, 45.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701842070
 1444422651004 ;MG ;BARBACENA ;MANSOES ;RUA JOSE PIRES DOS REIS, N. 30, Apto 1104, LT 24 25 QD 61E VG 20 47 ;1.444.506,95;567.000,00;0.00;Apartamento, 250.20 de área total, 175.70 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422651004
 1555531074050 ;MG ;BELO HORIZONTE ;SANTO ANTONIO ;AVENIDA PRUDENTE DE MORAIS, N. 621, SL 801 ;491.379,78;870.000,00;43.52;Comercial, 0.00 de área total, 64.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555531074050
 8787715394910 ;MG ;BELO HORIZONTE ;MARIA TERESA ;RUA 4248, N. 700, Apto 504, BL 05 ;87.819,45;150.000,00;41.46;Apartamento, 52.51 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715394910
 8787703962055 ;MG ;BELO HORIZONTE ;TREVO ;RUA DIRCEU DUARTE BRAGA, N. 377, Apto 302, CONDOMINIO RECANTO DA LAGOA ;103.704,06;175.000,00;40.75;Apartamento, 54.33 de área total, 43.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703962055
 8787716252612 ;MG ;BELO HORIZONTE ;MONTE AZUL ;RUA QUATRO MIL DUZENTOS E QUARENTA E OITO, N. 550, Apto 202, BL 01 QD 043  LT 001 ESQ RUA 4252 ;100.741,08;170.000,00;40.75;Apartamento, 53.51 de área total, 43.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716252612
 1444402845695 ;MG ;BELO HORIZONTE ;SERRA ;RUA DOUTOR ALIPIO GOULART, N. 76, LT 06 QD 1K ;691.778,48;1.162.000,00;40.47;Casa, 0.00 de área total, 273.00 de área privativa, 400.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 2 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402845695
 8444423783492 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;RUA COMENDADOR TEIXEIRA DA COSTA, N. 342, Apto 404, BL 18 ;134.179,80;222.000,00;39.56;Apartamento, 0.00 de área total, 42.98 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423783492
 8787700888539 ;MG ;BELO HORIZONTE ;ITATIAIA ;AVENIDA PROFESSOR CLOVIS SALGADO, N. 747, Apto 302, BL 13 ;126.926,84;210.000,00;39.56;Apartamento, 59.41 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700888539
 8787702818295 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA DAS CHACARAS, N. 400, Apto 303, BL D VG 114 ;122.091,53;202.000,00;39.56;Apartamento, 108.10 de área total, 47.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702818295
 8787703812479 ;MG ;BELO HORIZONTE ;TREVO ;RUA DIRCEU DUARTE BRAGA, N. 377, Apto 404, BL 02 ;114.838,57;190.000,00;39.56;Apartamento, 54.33 de área total, 43.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703812479
 8787703817470 ;MG ;BELO HORIZONTE ;TREVO ;RUA JOSE SIMPLICIO MOREIRA, N. 990, Apto 101, BL 01 ;114.838,57;190.000,00;39.56;Apartamento, 54.33 de área total, 43.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703817470
 8787704193560 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;RUA COMENDADOR TEIXEIRA DA COSTA, N. 342, Apto 104, BL 19 ;117.860,63;195.000,00;39.56;Apartamento, 52.63 de área total, 42.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704193560
 8787705922557 ;MG ;BELO HORIZONTE ;TREVO ;RUA CARLOS LACERDA, N. 941, Apto 403, BL 18 ;123.904,77;205.000,00;39.56;Apartamento, 0.00 de área total, 42.10 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705922557
 8787710800537 ;MG ;BELO HORIZONTE ;MILIONARIOS (BARREIRO) ;RUA CAETANO PIRRI, N. 1541, Apto 207, BL A ;137.806,28;228.000,00;39.56;Apartamento, 97.51 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710800537
 8787712273780 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA JORNALISTA PAULO HENEINE, N. 20, Apto 1505, BL 01 ;132.970,97;220.000,00;39.56;Apartamento, 80.94 de área total, 45.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712273780
 8787716514498 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 403, BL 07 VAGA 171 ;126.926,84;210.000,00;39.56;Apartamento, 124.65 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716514498
 8787716700852 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 104, BL 13 ;139.015,11;230.000,00;39.56;Apartamento, 72.45 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716700852
 8444421664070 ;MG ;BELO HORIZONTE ;SOLAR DO BARREIRO (BARREIRO) ;AVENIDA WARLEY APARECIDO MARTINS, N. 566, CS 228 UN 57 LT 14-A QD 156-C ;94.623,28;155.000,00;38.96;Casa, 41.34 de área total, 39.89 de área privativa, 164.38 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421664070
 8787714794000 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ANTONIO CARVALHO, N. 105, Apto 405, BL 01 ;153.076,13;250.000,00;38.77;Apartamento, 105.59 de área total, 43.99 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714794000
 8787716548015 ;MG ;BELO HORIZONTE ;FLORAMAR ;RUA ANA DIAS DUARTE, N. 140, Apto 1005, BL 02 BOX 240 ;163.810,31;267.530,79;38.77;Apartamento, 166.03 de área total, 46.14 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716548015
 8787716696197 ;MG ;BELO HORIZONTE ;MILIONARIOS (BARREIRO) ;RUA CAETANO PIRRI, N. 1540, Apto 803, 8°PAV BL A VG 01 ;146.953,08;240.000,00;38.77;Apartamento, 0.00 de área total, 46.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716696197
 8444419715798 ;MG ;BELO HORIZONTE ;JATOBA (BARREIRO) ;RUA BRUNO FELIPE FERREIRA, N. 170, Apto 108, BL 03 ;102.185,71;165.454,95;38.24;Apartamento, 90.26 de área total, 41.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419715798
