
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444408369427 ;CE ;CAUCAIA ;PARQUE POTIRA (JUREMA) ;RUA RAIMUNDA UCHOA BARBOSA DE PINHO, N. 925, CS 07 QD 26 LT 14 E15 ;97.581,50;158.000,00;38.24;Casa, 111.09 de área total, 58.10 de área privativa, 137.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408369427
 1444416812425 ;CE ;CAUCAIA ;ALTO DO GARROTE ;RUA A, N. SN, LT 05 QD 04 ;654.521,79;1.027.000,00;36.27;Casa, 262.72 de área total, 262.72 de área privativa, 353.35 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416812425
 8444431045373 ;CE ;CAUCAIA ;ICARAI ;AVENIDA CENTRAL, N. 1003, ;452.493,15;710.000,00;36.27;Casa, 251.00 de área total, 251.00 de área privativa, 577.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431045373
 8555525811403 ;CE ;CAUCAIA ;CENTRO ;RUA FRANCISCO JOSE FORTE, N. 707, Apto 407, TIPO 01 TORRE E ;99.061,15;140.000,00;29.25;Apartamento, 64.84 de área total, 48.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525811403
 8787718259770 ;CE ;CAUCAIA ;CIGANA ;RUA L, N. SN, Apto 202, BL F TIPO A VG 68 ;158.149,61;160.000,00;1.16;Apartamento, 59.04 de área total, 41.49 de área privativa, 0.00 de área do terreno, a.serv, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718259770
 8444402118007 ;CE ;CAUCAIA ;CAMURUPIM ;RUA INA FARIAS, N. 218, CS 04 TERREO ;187.000,00;187.000,00;0.00;Casa, 70.13 de área total, 70.13 de área privativa, 70.13 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402118007
 8444432420550 ;CE ;CAUCAIA ;MESTRE ANTONIO ;RUA ANTONIO ATANAZIO, N. 341, QD 115 ;208.500,00;208.500,00;0.00;Casa, 68.07 de área total, 68.07 de área privativa, 274.32 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432420550
 8787711303871 ;CE ;CAUCAIA ;ARATURI (JUREMA) ;RUA IDEALISTA, N. 355, Apto 101, BLOCO 22 ;144.100,00;144.100,00;0.00;Apartamento, 84.49 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711303871
 8787715768020 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 108, BLOCO 11 ;180.000,00;180.000,00;0.00;Apartamento, 59.49 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715768020
 8444410200655 ;CE ;CAUCAIA ;PARQUE GUADALAJARA (JUREMA) ;RUA ARARE, N. 1586, Apto 02, BL 02 VG 02 ;164.072,82;162.000,00;0.00;Apartamento, 64.55 de área total, 58.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410200655
 1444412077593 ;CE ;CAUCAIA ;CIGANA ;RUA VICENTE SALES, N. 481, Apto 305, BLOCO A  TIPO A2 ;129.801,34;120.000,00;0.00;Apartamento, 72.32 de área total, 42.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412077593
