
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444406180300 ;RN ;ACU ;ALTO SÃO FRANCISCO ; RUA ROSILDA DE OLIVEIRA SILVA, N. 984, LT 20 QD D ;56.733,94;98.000,00;42.11;Casa, 76.35 de área total, 76.35 de área privativa, 200.00 de área do terreno, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406180300
 8444407542257 ;RN ;ACU ;QUINTA DO FAROL ; RUA IRMA MARIA TEREZINHA TAVARES, N. 681, LOTE 122, QUADRA 3 ;56.155,03;97.000,00;42.11;Casa, 67.29 de área total, 67.29 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407542257
 8444410276201 ;RN ;ACU ;QUINTA DO FAROL ; RUA JOSE SOARES DA CAMARA, N. 121, QUADRA 19, LOTE 36 ;51.523,68;89.000,00;42.11;Casa, 54.90 de área total, 54.90 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410276201
 8444414865937 ;RN ;ACU ;LAGOA DO FERREIRO ; RUA LEANDRO MEDEIROS DE OLIVEIRA, N. 20, ;54.997,19;95.000,00;42.11;Casa, 60.90 de área total, 60.90 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414865937
 8444400738016 ;RN ;ACU ;CENTRO ; RUA CRISTOVAM TOMÁS DANTAS, N. 109, ;76.753,69;132.500,00;42.08;Casa, 89.64 de área total, 89.64 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400738016
 8444401804624 ;RN ;ACU ;JOAO PAULO II ; RUA PREF. ARCELINO COSTA LEITAO, N. 1531, LT01 QD02 ;78.201,87;135.000,00;42.08;Casa, 102.00 de área total, 102.00 de área privativa, 200.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401804624
 8444402072244 ;RN ;ACU ;FELIZ ASSU ; AV PREFEITO JOAO BATISTA LACERDA MONTENEGRO, N. 1048, ;73.567,68;127.000,00;42.08;Casa, 70.00 de área total, 70.00 de área privativa, 206.12 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402072244
 8444405022787 ;RN ;ACU ;CENTRO ; RUA MURILO DE LELIS BEZERRA FILHO, N. 987, QD D LT 05 ;30.788,26;53.000,00;41.91;Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405022787
 8444406203688 ;RN ;ACU ;QUINTA DO FAROL ; RUA JOANA DARC DA ROCHA, N. 24, LT 522 QD I ;42.406,47;73.000,00;41.91;Casa, 45.30 de área total, 45.30 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406203688
 8444410029719 ;RN ;ACU ;FELIZ ASSU ; RUA ANTONIO SILVÉRIO DA SILVA, N. 1318, 0806 ;44.149,21;76.000,00;41.91;Casa, 52.00 de área total, 52.00 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410029719
 8444412512530 ;RN ;ACU ;LAGOA DO FERREIRO ; RUA JOÃO MORAIS FILHO, N. 120, LOTE 35, QUADRA 02 ;47.053,76;81.000,00;41.91;Casa, 56.00 de área total, 56.00 de área privativa, 138.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412512530
 8555509779150 ;RN ;ACU ;QUINTA DO FARO ;R DR CANDIDO DA CAMARA CALDAS, N. 185, LT 08A QD 13 ;17.427,32;30.000,00;41.91;Casa, 0.00 de área total, 70.00 de área privativa, 237.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509779150
 8444402393768 ;RN ;ACU ;FELIZ ASSU ; AVENIDA PREFEITO WALTER DE SÁ LEITÃO, N. 974, LT 12 QD 12 ;96.000,33;162.000,00;40.75;Casa, 67.47 de área total, 67.47 de área privativa, 199.37 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402393768
 8444407024728 ;RN ;ACU ;AÇU ; RUA NOVA CANAA, N. 1567, LT 35, QD 04 ;51.937,77;86.000,00;39.61;Casa, 46.97 de área total, 46.97 de área privativa, 152.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407024728
 1444406984410 ;RN ;ACU ;LOT MUN PARATI 2000 ; RUA MANOEL ALBANO SOBRINHO, N. 67, QD24 ;101.904,73;165.000,00;38.24;Casa, 129.15 de área total, 129.15 de área privativa, 210.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406984410
 8444400661374 ;RN ;ACU ;CENTRO ; RUA CEL WANDERLEY, N. 1260, ;100.000,00;100.000,00;0.00;Casa, 69.95 de área total, 69.95 de área privativa, 140.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400661374
 8444401195814 ;RN ;ACU ;QUINTA DO FAROL ; DR JERONIMO CABRAL RAPOSO CÂMARA, N. 130, L23 ;91.000,00;91.000,00;0.00;Casa, 70.00 de área total, 70.00 de área privativa, 199.41 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401195814
 8444403671885 ;RN ;ACU ;MES AMOURS ; AVENIDA ALFERES JOAO PERCEVAL LINS CALDAS, N. 812, ;125.000,00;125.000,00;0.00;Casa, 72.25 de área total, 72.25 de área privativa, 195.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403671885
