
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8230100001082 ;DF ;SAMAMBAIA ;SAMAMBAIA NORTE ;QN 404, N. SN, Apto 207, LT 01 CJ F VAGA 16 ;138.506,90;220.053,66;37.06;Apartamento, 107.54 de área total, 63.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8230100001082
 1444414070308 ;DF ;SAMAMBAIA ;SAMAMBAIA NORTE ;QN 614, N. SN, Apto 904, BL B LT 1 E 2 CJ B ;192.468,92;302.000,00;36.27;Apartamento, 114.12 de área total, 57.50 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414070308
 1444418666213 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QUADRA QR 503, N. SN, LT 6 CONJUNTO 10 ;181.883,82;285.391,08;36.27;Casa, 108.00 de área total, 108.00 de área privativa, 112.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418666213
 1444420728379 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QR 319, N. SN, LOTE 20 CONJUNTO 01 ;191.194,29;300.000,00;36.27;Casa, 116.00 de área total, 116.00 de área privativa, 126.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420728379
 8444420901630 ;DF ;SAMAMBAIA ;SAMAMBAIA ;QUADRA QN 305, N. SN, Apto 801, TORRE  A CONJUNTO 5 ;255.000,00;255.000,00;0.00;Apartamento, 89.61 de área total, 48.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420901630
 8555529239712 ;DF ;SAMAMBAIA ;SAMAMBAIA ;QUADRA QN 312, N. SN, Apto 310, LT 01 CONJUNTO 07 ;159.437,35;159.437,35;0.00;Apartamento, 0.00 de área total, 41.86 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529239712
 8555532217511 ;DF ;SAMAMBAIA ;SAMAMBAIA ;QUADRA QS 421, N. SN, Apto 501,  CONJUNTO B ;210.000,00;210.000,00;0.00;Apartamento, 74.71 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532217511
 8555538840105 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QUADRA QN 312, N. SN, Apto 608, LT 08 CJ 06 ;230.771,84;230.771,84;0.00;Apartamento, 93.05 de área total, 49.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538840105
 8555538992479 ;DF ;SAMAMBAIA ;SAMAMBAIA NORTE ;QS 401, N. SN, Apto 107, VG 7 LTS 2 3 E 4 CJ B ;195.132,14;195.132,14;0.00;Apartamento, 85.26 de área total, 44.76 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538992479
 8787703347040 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QN 509, N. SN, Apto 315, CJ 03, QD QN 509 ;158.000,00;158.000,00;0.00;Apartamento, 39.21 de área total, 32.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703347040
 1555526432629 ;DF ;SAMAMBAIA ;SAMAMBAIA SUL ;QN 320, N. S/N, Apto 1410, CONJ 11, LT01,02 E 05,06 VG 06 ;182.012,91;180.000,00;0.00;Apartamento, 72.76 de área total, 36.67 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555526432629
 1444417090709 ;DF ;SAMAMBAIA ;SAMAMBAIA NORTE ;QUADRA 412, N. SN, LT 20 CJ 12 ;353.558,28;302.000,00;0.00;Casa, 150.00 de área total, 150.00 de área privativa, 150.00 de área do terreno,  3 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417090709
 1444407059620 ;DF ;SAMAMBAIA ;SAMAMBAIA NORTE ;QN 412, N. SN, Apto 703, LT 01, CONJUNTO F ;218.150,02;185.000,00;0.00;Apartamento, 44.76 de área total, 30.38 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407059620
 1444405769957 ;DF ;SOBRADINHO ;SOBRADINHO ;PROJEÇAO C, N. SN, Apto 116, CJ A05 QD 02 ;270.000,00;270.000,00;0.00;Apartamento, 81.15 de área total, 58.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405769957
 8444410227669 ;DF ;SOBRADINHO ;SOBRADINHO ;QUADRA 02, N. SN, Apto 307, CONJUNTO A-05 PROJECAO D ;239.688,84;237.000,00;0.00;Apartamento, 0.00 de área total, 51.73 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410227669
 1444400845302 ;DF ;TAGUATINGA ;TAGUATINGA NORTE ;QNL 8, N. SN, Apto 221, BL D PROJEÇÃO 04 ;123.996,39;197.000,00;37.06;Apartamento, 63.37 de área total, 42.86 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400845302
 1444411161353 ;DF ;TAGUATINGA ;TAGUATINGA SUL ;QSE 17, N. SN, LT 18 ST E ;477.985,73;750.000,00;36.27;Casa, 0.00 de área total, 182.00 de área privativa, 300.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411161353
 1555520654077 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QI 24, N. SN, Apto 408, BL A LT 14 A 27 VAGA 542 ;199.479,38;313.000,00;36.27;Apartamento, 84.34 de área total, 52.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555520654077
 1555527496205 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QI 24, N. SN, Apto 1411, LT 14 A 27, TORRE E ;188.007,72;295.000,00;36.27;Apartamento, 104.32 de área total, 64.23 de área privativa, 0.00 de área do terreno,  1 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555527496205
 1600000087061 ;DF ;TAGUATINGA ;TAGUATINGA SUL ;SETOR DE MANSOES TAGUATINGA, N. SN, UNIDADE 4A LT 04 CONJ 18 ;1.022.889,45;1.605.000,00;36.27;Casa, 578.23 de área total, 578.23 de área privativa, 947.28 de área do terreno,  5 qto(s), varanda, WC, WC Emp, 3 sala(s), 1 lavabo(s), DCE, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000087061
 1555521942610 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QI 24, N. SN, Apto 809, TR A VG 602 QD QI 24 ;301.000,00;301.000,00;0.00;Apartamento, 80.58 de área total, 49.76 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555521942610
 1555522524405 ;DF ;TAGUATINGA ;NORTE (AGUAS CLARAS) ;RUA 13 NORTE, N. SN, Apto 1605, BL D LT 1 E 3 VG 942 ;850.000,00;850.000,00;0.00;Apartamento, 0.00 de área total, 117.90 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522524405
 1555523130354 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QI 24, N. SN, Apto 602, LT 01 A 13 TORRE F VG 1103 ;299.000,00;299.000,00;0.00;Apartamento, 77.04 de área total, 44.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555523130354
 8444405787694 ;DF ;TAGUATINGA ;TAGUATINGA SUL ;CSB 7, N. SN, Apto 213, LT 03 ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 39.89 de área privativa, 0.00 de área do terreno,  1 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405787694
 8555537636490 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QI 24, N. SN, Apto 407, LT 01 A 13 TORRE F VG 1122 ;344.988,64;344.988,64;0.00;Apartamento, 84.06 de área total, 52.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537636490
 8555537877579 ;DF ;TAGUATINGA ;SETOR INDUSTRIAL ;QUADRA QI 24, N. SN, Apto 1107, TORRE E VG 814 ;273.618,88;267.955,56;0.00;Apartamento, 87.20 de área total, 52.26 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537877579
 1444418991971 ;DF ;TAGUATINGA ;TAGUATINGA ;QUADRA QNL 17, N. SN, LT 12 CONJUNTO E ;939.731,63;798.000,00;0.00;Casa, 279.84 de área total, 279.84 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418991971
 1444418206603 ;DF ;TAGUATINGA ;NORTE (AGUAS CLARAS) ;QUADRA 101, N. SN, Apto 1004, BL A , LT 07,QD 101, VG 173 ;569.921,39;480.000,00;0.00;Apartamento, 0.00 de área total, 63.98 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418206603
 1555508133526 ;DF ;TAGUATINGA ;TAGUATINGA NORTE ;QNL 13, N. 14, CJ H ;455.668,24;256.000,00;0.00;Casa, 49.12 de área total, 49.12 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555508133526
