
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555506830236 ;MT ;CUIABA ;RESIDENCIAL COXIPO ;RUA SEIS, N. SN, LT 27 QD 15 ;201.955,72;378.000,00;46.58;Casa, 0.00 de área total, 168.13 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 3 sala(s), DCE, sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506830236
 8787706512689 ;MT ;CUIABA ;JARDIM IMPERIAL ;RUA VEREADOR JUCA DO GUARANA, N. 106, Apto 301, BL 18 ;103.033,91;187.000,00;44.91;Apartamento, 39.95 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706512689
 8555523216214 ;MT ;CUIABA ;PARQUE RESIDENCIAL DAS NACOES INDIGENAS ;RUA SEIS, N. 154, Apto 02, TORRE 04 ;135.931,59;240.000,00;43.37;Apartamento, 0.00 de área total, 65.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523216214
 10170799 ;MT ;CUIABA ;PASCOAL RAMOS ;RUA 16 -ÁREA REMANESCENT AR1, QD 01,AREA A ;512.358,47;900.000,00;43.08;Terreno, 0.00 de área total, 0.00 de área privativa, 3298.50 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10170799
 8444409510948 ;MT ;CUIABA ;JARDIM INDUSTRIARIO ;RUA G, N. S/N, LT 36 QD 26 ;102.831,13;180.000,00;42.88;Casa, 0.00 de área total, 97.06 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409510948
 1444417585996 ;MT ;CUIABA ;SANTA CRUZ ;RUA TRINTA E SETE, N. SN, SB 02 QD 100 ;191.003,09;333.000,00;42.65;Casa, 0.00 de área total, 90.36 de área privativa, 70.30 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417585996
 8787701873667 ;MT ;CUIABA ;BAIRRO MANDURI ;AVENIDA PRINCIPAL, N. 500, CS 25, QD 06 ;117.709,53;205.000,00;42.59;Casa, 0.00 de área total, 45.94 de área privativa, 141.95 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701873667
 8444423939042 ;MT ;CUIABA ;SANTA TEREZINHA (2A ETAPA) ;RUA SEIS, N. SN, CS 37 QD E04 SETOR E ;123.838,56;215.000,00;42.41;Casa, 0.00 de área total, 51.98 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423939042
 8555526623520 ;MT ;CUIABA ;OSMAR CABRAL ; AV BALNEÁRIO DR. MEIRELES, N. S/N, CS 27 QD 11 ;78.201,87;135.000,00;42.08;Casa, 41.39 de área total, 41.39 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526623520
 8555538331421 ;MT ;CUIABA ;PEDRA 90 ;RUA BELLA PIETRA, N. 265, LOTE 54 ;142.513,87;245.000,00;41.84;Casa, 0.00 de área total, 66.55 de área privativa, 190.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538331421
 8787708135190 ;MT ;CUIABA ;PASCOAL RAMOS ; AVENIDA NEWTON RABELLO DE CASTRO, N. 56, CS 49 ;129.057,39;219.000,00;41.07;Casa, 150.24 de área total, 51.27 de área privativa, 129.93 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708135190
 8444424074584 ;MT ;CUIABA ;SANTA LAURA ; RUA 06, N. SN, QD 08, LT 30 ;104.889,24;177.000,00;40.75;Casa, 70.10 de área total, 70.10 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424074584
 8555525874588 ;MT ;CUIABA ;DOM AQUINO ;RUA COMENDADOR HENRIQUE, N. SN, Apto 106, TORRE F ;106.667,03;180.000,00;40.75;Apartamento, 64.24 de área total, 44.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525874588
 8787700529920 ;MT ;CUIABA ;COOPHEMA ;AVENIDA ITAPARICA, N. SN, Apto 203, BL 29 VG 501 ;106.667,03;180.000,00;40.75;Apartamento, 58.43 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700529920
 8787701573779 ;MT ;CUIABA ;JARDIM UBIRAJARA ; RUA A, N. 300, Apto 401, BL 04, 4º PAV ;97.896,63;165.200,00;40.75;Apartamento, 60.11 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701573779
 8444413984746 ;MT ;CUIABA ;RESIDENCIAL SANTA INES ; RUA B, N. SN, Apto 303, BLOCO 40 ;65.607,95;110.000,00;40.36;Apartamento, 46.85 de área total, 46.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413984746
 8555512500536 ;MT ;CUIABA ;RESIDENCIAL COXIPO ; RUA 21, N. SN, CS 20 TIPO F LT 20 QD 16 SETOR C ;84.000,00;140.000,00;40.00;Casa, 36.76 de área total, 36.76 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512500536
 8444400606330 ;MT ;CUIABA ;NOVA ESPERANCA ; RUA FRANCISCO BORGES DE OLIVEIRA, N. 195, LT 55 ;111.212,08;184.000,00;39.56;Casa, 60.90 de área total, 60.90 de área privativa, 277.49 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400606330
 8555519825678 ;MT ;CUIABA ;DIST COXIPO DA PONTE ;RUA 05, N. SN, LT 17 QDE 06 ;139.015,11;230.000,00;39.56;Casa, 92.86 de área total, 36.76 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519825678
