
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444413954022 ;MS ;CAMPO GRANDE ;VILA NOVA CAMPO GRANDE ;RUA 29, N. 306, CS 01 ;72.988,41;126.000,00;42.08;Casa, 42.87 de área total, 63.63 de área privativa, 136.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413954022
 8444417345519 ;MS ;CAMPO GRANDE ;JARDIM NOROESTE ;RUA DOM JOAO VI, N. 1298, CASA 03 ;75.305,50;130.000,00;42.08;Casa, 56.72 de área total, 56.72 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417345519
 8444429945770 ;MS ;CAMPO GRANDE ;VARANDAS DO CAMPO ;RUA CABREUVA, N. 321, Apto 02, BL 04 ;75.305,50;130.000,00;42.08;Apartamento, 47.67 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429945770
 8555510158415 ;MS ;CAMPO GRANDE ;VARANDAS DO CAMPO ;RUA ARTUR NOGUEIRA, N. 110, Apto 02,  BL 07 ;77.043,32;133.000,00;42.08;Apartamento, 47.61 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510158415
 8555518697420 ;MS ;CAMPO GRANDE ;PARQUE DO LAGEADO ;RUA ARMANDO FRANCO, N. 76, CS 05 ;74.726,23;129.000,00;42.08;Casa, 58.07 de área total, 58.07 de área privativa, 159.52 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518697420
 1444417346479 ;MS ;CAMPO GRANDE ;CONJUNTO RESIDENCIAL BOTAFOGO ;TRAVESSA IRACEMA DE OLIVEIRA, N. 74, Apto 02, ;86.483,17;149.122,00;42.01;Apartamento, 0.00 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417346479
 8444408412063 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA  AUGUSTA  ROSSINI GUIDI, N. 1636, CS 03, QD 10, LT 05 ;88.404,91;151.000,00;41.46;Casa, 42.25 de área total, 42.25 de área privativa, 134.68 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408412063
 8444418346608 ;MS ;CAMPO GRANDE ;LAGEADO ;RUA MARIA DEL HORNO SAMPER, N. 49, CASA 02, LAGEADO, LT 28, QD 19 ;90.161,30;154.000,00;41.46;Casa, 49.99 de área total, 49.99 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418346608
 8444420945297 ;MS ;CAMPO GRANDE ;MATA DO JACINTO ;RUA ANTONIO RAHE, N. 733, Apto 108, BLOCO 01 ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 39.53 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420945297
 8444421035138 ;MS ;CAMPO GRANDE ;JARDIM NOROESTE ;RUA PIRAPUTANGA, N. 1145, Apto 02,  QUADRA 59, LOTE 04 ;82.550,28;141.000,00;41.46;Apartamento, 63.92 de área total, 42.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421035138
 8787712822570 ;MS ;CAMPO GRANDE ;CENTENARIO ;RUA PADRE JULIAO URQUIZA, N. 146, Apto 02, BL 7 PAVIMENTO TERREO ;117.860,63;200.000,00;41.07;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712822570
 8444409733297 ;MS ;CAMPO GRANDE ;JARDIM TARUMA ;RUA PAULICEIA, N. 308, CS 03 ;98.963,30;167.000,00;40.75;Casa, 0.00 de área total, 49.85 de área privativa, 103.92 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409733297
 8444412848571 ;MS ;CAMPO GRANDE ; NOVA CAMPO GRANDE ; R. NARA LEÃO, N. 22, CS 01 LT 02 ;106.667,03;180.000,00;40.75;Casa, 60.39 de área total, 60.39 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412848571
 8444412950414 ;MS ;CAMPO GRANDE ;JARDIM SAO CONRADO ;RUA CURVELO, N. 35, CS 01 QD 28 LT 14 ;100.741,08;170.000,00;40.75;Casa, 49.87 de área total, 49.87 de área privativa, 112.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412950414
 8444414922523 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA FRANCISCO CHAVES, N. 274, CASA 04 LT 14 QD 36 ;94.815,14;160.000,00;40.75;Casa, 0.00 de área total, 62.08 de área privativa, 113.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414922523
 8444417448903 ;MS ;CAMPO GRANDE ;JARDIM NOROESTE ;RUA DOIS IRMAOS, N. 736, CASA 01, QUADRA 284 LOTE 8X ;94.222,54;159.000,00;40.75;Casa, 51.57 de área total, 51.57 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417448903
