
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444434002535 ;MA ;CHAPADINHA ;LOT CHAPADA DAS FLOR ;RUA PRINCIPAL - ESTRADA DA ITAMACAOCA, N. SN, LT 45 ;162.582,13;62.908,46;0.00;Casa, 69.88 de área total, 69.88 de área privativa, 162.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434002535
 10220049 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 03, LT 10 ;13.814,99;22.800,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220049
 10220050 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 05, LT 15 ;12.823,70;21.164,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220050
 10220052 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 03, LT 09 ;13.814,99;22.800,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220052
 10220056 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 05, LT 14 ;12.823,70;21.164,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220056
 10220156 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 03, LT 13 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220156
 10220157 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 02, LT 13 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220157
 10220158 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 05, LT 13 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220158
 10220159 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 03, LT 11 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220159
 10220160 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 05, LT 12 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220160
